txid,vout_index,output_address,value_rvn,script_type,asset_name,asset_amount,asset_type
6a38b2405d05a82e5f75209cffe6ab19133356b7ad942c3dffbcd08ae04ed2bf,0,,0.00000000,nulldata,,,
6a38b2405d05a82e5f75209cffe6ab19133356b7ad942c3dffbcd08ae04ed2bf,1,RN1saJodiNpGeLHHCSKzrw8D4XgEprcvPz,988.97123000,pubkeyhash,,,
6a3d19b58a4fdd4fe69c1f4b537f1ef1022bb43036481f25557761794e2349b4,0,,0.00000000,nulldata,,,
6a3d19b58a4fdd4fe69c1f4b537f1ef1022bb43036481f25557761794e2349b4,1,RDrr7Sq1zG4B7NyGXbWXSNrrgJpCknbfnL,989.35211000,pubkeyhash,,,
6a73666618d56ab27698269cd211aff7a34c38f68bcc7a0017932866bf0769d6,0,,0.00000000,nulldata,,,
6a73666618d56ab27698269cd211aff7a34c38f68bcc7a0017932866bf0769d6,1,RTUVxG2vjBgVpqDXyEXeEkHEb2WAb1SRDD,992.36847000,pubkeyhash,,,
6a7aa5044e95a73aea52b81ddf5426d24c321856b682d274ffeb45530fc9496d,0,,0.00000000,nulldata,,,
6a7aa5044e95a73aea52b81ddf5426d24c321856b682d274ffeb45530fc9496d,1,RD6qj1DjXNzW1vmB8ZXm6GJTpMGj3h7mJ1,994.29480000,pubkeyhash,,,
6a7c1bb4da2594cdc91ccc33c314b9fbff3f1299ad5577b3dbf53ad49b786291,0,,0.00000000,nulldata,,,
6a7c1bb4da2594cdc91ccc33c314b9fbff3f1299ad5577b3dbf53ad49b786291,1,RUzfGQebshQbGAUmyfbStPzdri7ZusQtXv,992.06211000,pubkeyhash,,,
6abb21547376519887f32dce4b1a9281d87a599ccd4a47e997954a1788e74afc,0,,0.00000000,nulldata,,,
6abb21547376519887f32dce4b1a9281d87a599ccd4a47e997954a1788e74afc,1,RStpjhaCMdSr5HoA7EVW9jdWjVRKJVhDXh,993.68484000,pubkeyhash,,,
6ac662ea21f23f49d62767d5519d799b366ff7e38374c1cb320a5ee67a888101,0,RCBheTft7W19VQ28wXpY5EdwnaA8zfpbCV,77.95512514,pubkeyhash,,,
6ad33afcded08909cec7aea0556a70ee6ceb68fd73b9f1b3c85d92c28058f89b,0,,0.00000000,nulldata,,,
6ad33afcded08909cec7aea0556a70ee6ceb68fd73b9f1b3c85d92c28058f89b,1,RVU8i4EHU3wgjyHPPPKzXmuBmXxaeyN4Bh,990.57447000,pubkeyhash,,,
6afeeb5dd4713be3ed71fa7122c029793149321630a9b10505b9df016de7988f,0,,0.00000000,nulldata,,,
6afeeb5dd4713be3ed71fa7122c029793149321630a9b10505b9df016de7988f,1,RVSRKBMCLQw9tBkghvqCciAzMuF8e2HuDe,994.87928000,pubkeyhash,,,
6b1465f6cbd142ce2050820e685a8f16abcd830d029dfdfd590dd38463cf6e63,0,,0.00000000,nulldata,,,
6b1465f6cbd142ce2050820e685a8f16abcd830d029dfdfd590dd38463cf6e63,1,RPnmxaRLHafDBExMRrSoDh8RXsuACgiNpx,992.76867000,pubkeyhash,,,
6b36052fba8c4c604c96ab355829ca1c50de28a8af5e2ece26aa9ab8961f741a,0,,0.00000000,nulldata,,,
6b36052fba8c4c604c96ab355829ca1c50de28a8af5e2ece26aa9ab8961f741a,1,RLqK2MWUVw15xL9TuDuy8YezJDcDo6fmru,989.63915000,pubkeyhash,,,
6b5cea9e6159c8e363946fa7c6eb3ff0758da7ea6616cf5712dc8f5137e39180,0,,0.00000000,nulldata,,,
6b5cea9e6159c8e363946fa7c6eb3ff0758da7ea6616cf5712dc8f5137e39180,1,RAPiExSshPf9DmX4U4U8Rr125LzdxdhYeD,992.66931000,pubkeyhash,,,
6b7ec0bd748a6dc9168f17a16201b2a6c00433d3448880ddb5c86dcbff38cc41,0,,0.00000000,nulldata,,,
6b7ec0bd748a6dc9168f17a16201b2a6c00433d3448880ddb5c86dcbff38cc41,1,RUnekCvYN8xg6gdGKaXWhysKP6MKTd73Py,989.69679000,pubkeyhash,,,
6b95b58bfe7737cb01489ad4e14966adaf68f7e4d40e5c024ab74fad9408d748,0,,0.00000000,nulldata,,,
6b95b58bfe7737cb01489ad4e14966adaf68f7e4d40e5c024ab74fad9408d748,1,RHvHsfzHzKck2b8ECPeYPifunLQ3dSajP9,990.45303000,pubkeyhash,,,
6b9e3392fd05cfd4f43616628e49b4cd0fa3bc51052623e21f6f1c3dff61b964,0,,0.00000000,nulldata,,,
6b9e3392fd05cfd4f43616628e49b4cd0fa3bc51052623e21f6f1c3dff61b964,1,RXmBhjRKsM6wKszSERRuq3eqH1NcAWZttf,991.57083000,pubkeyhash,,,
6ba9261aca35f5638eb879afac5b7c89ed5e1586726a30fde998b4047a58bf6a,0,RSEpQPXsiXjvdtyX5EmbxXFLbGP8hX8q8V,5000.00000000,pubkeyhash,,,
6ba9261aca35f5638eb879afac5b7c89ed5e1586726a30fde998b4047a58bf6a,1,RH6SgASNWvhU2JGTxynSp8EkZLB1T9wcA2,0.02493709,pubkeyhash,,,
6bfaa7ce16f12a7946d3b2fc7631fd62bcdf85ae20fee5a9ea02fff4bd552865,0,,0.00000000,nulldata,,,
6bfaa7ce16f12a7946d3b2fc7631fd62bcdf85ae20fee5a9ea02fff4bd552865,1,RHEwMXDkdejDNCrs6V1haHYKN9fAvSWZLK,993.79248000,pubkeyhash,,,
6c018d0799a10e5e202c003434b58edef9b19738673accdbb30a9f015dd032fa,0,,0.00000000,nulldata,,,
6c018d0799a10e5e202c003434b58edef9b19738673accdbb30a9f015dd032fa,1,RN38k9XSwHHQhuYw76jZhK83D4UYXSkbYD,992.85423000,pubkeyhash,,,
6c179902cf2f000e55db374752405779208a4066902bb08547ec5f6e87045fd4,0,,0.00000000,nulldata,,,
6c179902cf2f000e55db374752405779208a4066902bb08547ec5f6e87045fd4,1,RFxMuRExVU3moMhadmkVDjYgF2hKRpsqu5,994.35828000,pubkeyhash,,,
6c24093eeb17330cedb645d76dead8494e6be37afd736b96074609eb204f2992,0,,0.00000000,nulldata,,,
6c24093eeb17330cedb645d76dead8494e6be37afd736b96074609eb204f2992,1,RQQWCyZJU65WuDRyzS8HcDStvjAK9Myyda,994.21752000,pubkeyhash,,,
6c41df60198cae3e959476434b4e70ff899d04349537d7d4b7bdfaf917fa1765,0,,0.00000000,nulldata,,,
6c41df60198cae3e959476434b4e70ff899d04349537d7d4b7bdfaf917fa1765,1,RMmhzSjzXL3Xd22ZPeRLP3VkBHF3hUZUFA,989.24447000,pubkeyhash,,,
6c625348223652f86ec5e6e5e575a08127ae8c5355a2794e544f6e76c5738db2,0,,0.00000000,nulldata,,,
6c625348223652f86ec5e6e5e575a08127ae8c5355a2794e544f6e76c5738db2,1,RYNW3oEd9Swdqho29GHkNKYfKtCmmJUMFp,988.93535000,pubkeyhash,,,
6c85617c053e168bfd8140c396c210f7431a80eea95cfe2e81bf2bac9b84450d,0,,0.00000000,nulldata,,,
6c85617c053e168bfd8140c396c210f7431a80eea95cfe2e81bf2bac9b84450d,1,RLrn554qamzRAYLv7gCwMcnn4thrikg4hc,991.56531000,pubkeyhash,,,
6cc2c84a24abe2005490dda9bc5f62db5bc9cc4a689c0a9a16daf40f90c9019a,0,,0.00000000,nulldata,,,
6cc2c84a24abe2005490dda9bc5f62db5bc9cc4a689c0a9a16daf40f90c9019a,1,RDb6ioEamzAAJfKTNfGvJWdjoCNjkSJADZ,990.61863000,pubkeyhash,,,
6cc81ece813c6ae6f23b621350f2fc51cda838ac801e1ab2606e2e51175c2750,0,,0.00000000,nulldata,,,
6cc81ece813c6ae6f23b621350f2fc51cda838ac801e1ab2606e2e51175c2750,1,RN1F8qvBYq73p2iy7tkr8coRtG2je9sub8,990.76215000,pubkeyhash,,,
6ccf38989a86141df401f17f877f39f51f11b4352b6aed0f435a98019403fa32,0,,0.00000000,nulldata,,,
6ccf38989a86141df401f17f877f39f51f11b4352b6aed0f435a98019403fa32,1,RXJ4Qj4mG5d8rL9nNQL4rBcjkrfWy5hgBn,990.21843000,pubkeyhash,,,
6cd0a607bc7a0d615f4b9397ccba2bd36c62f24cf093c109f44dacd2bba44b3b,0,,0.00000000,nulldata,,,
6cd0a607bc7a0d615f4b9397ccba2bd36c62f24cf093c109f44dacd2bba44b3b,1,RMiopSvRcZnpmdPjQxGviJonRSYTJxWfjb,991.65363000,pubkeyhash,,,
6d02c314d3a067202c0e66d342f48a723c121735d7884701b090249a63b4b8f5,0,,0.00000000,nulldata,,,
6d02c314d3a067202c0e66d342f48a723c121735d7884701b090249a63b4b8f5,1,RBwQ3auJC8odHrRrfoUDaXEMxWUG8Tc1hY,991.81371000,pubkeyhash,,,
6d2edd7c1a49913405c21f1082937aebb3a780714e13ca6cdb1a7e1aa1cc5226,0,,0.00000000,nulldata,,,
6d2edd7c1a49913405c21f1082937aebb3a780714e13ca6cdb1a7e1aa1cc5226,1,RXWV4Jq6b3EkAGqL13QfhJH8L8Ssyzwf3P,993.29583000,pubkeyhash,,,
6d4a7b00b1799b40b5b353c8b529d450cc846e7ccff27b57a378e670fa994f36,0,,0.00000000,nulldata,,,
6d4a7b00b1799b40b5b353c8b529d450cc846e7ccff27b57a378e670fa994f36,1,RPDhDMRiVT23cLXZFsgp8fJScM5smz2m5e,992.23875000,pubkeyhash,,,
6d601de8006ed5692911414ea654417458fde0fe70ae5a631018a28a5cb3a5dd,0,RJQLnZss21JDUKGEQQGJSkXExu523diJe3,34.05458326,pubkeyhash,,,
6d601de8006ed5692911414ea654417458fde0fe70ae5a631018a28a5cb3a5dd,1,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.58421335,pubkeyhash,,,
6d6f724deb9d1536e056c0f1b25a0706f6cbc036adc35278e111a0c188f6cbb4,0,,0.00000000,nulldata,,,
6d6f724deb9d1536e056c0f1b25a0706f6cbc036adc35278e111a0c188f6cbb4,1,RAu8QuwuL7Q7GRYrqt3s9KTd6XSzeAjWBK,991.10715000,pubkeyhash,,,
6d989584b59a474a5089cacc74faec975a3ceafb71593fa8d44a0c8fa83f8546,0,,0.00000000,nulldata,,,
6d989584b59a474a5089cacc74faec975a3ceafb71593fa8d44a0c8fa83f8546,1,RDSHpXkNxfycSv8mMnxprcY4zZQcnGhkBQ,992.47611000,pubkeyhash,,,
6db86d1ddc32b2409c975c32ee942a6309079751ccecdedb33ec10eef7527673,0,,0.00000000,nulldata,,,
6db86d1ddc32b2409c975c32ee942a6309079751ccecdedb33ec10eef7527673,1,RCq8Bc9zw68Ge52PqRV7Ba7bd6w5eJrLhG,992.20287000,pubkeyhash,,,
6dbc171a9325acd5c62342f9b459f4dc218b88538bf3c78e4f709f758cf19e1f,0,,0.00000000,nulldata,,,
6dbc171a9325acd5c62342f9b459f4dc218b88538bf3c78e4f709f758cf19e1f,1,RJVsVT5nP4Lf7qFKvCY9FXnwfSzP3YKUkA,991.28379000,pubkeyhash,,,
6dcf5fd1319a301a5d20e2724bc91e144a711ac41ffd558158f3a401c0987f09,0,,0.00000000,nulldata,,,
6dcf5fd1319a301a5d20e2724bc91e144a711ac41ffd558158f3a401c0987f09,1,RRRvHFMfXhqL2JnnrNK8iSMS4beSPbNkzD,995.00900000,pubkeyhash,,,
6de7ed85311fb1f27cb4fa14b0c40ac36490e9c7cd1f3c7068cfee8e3e84ad07,0,,0.00000000,nulldata,,,
6de7ed85311fb1f27cb4fa14b0c40ac36490e9c7cd1f3c7068cfee8e3e84ad07,1,RWWU9YKFnW3bdf8qyAqgGFZMdzEwJAeh5o,990.00867000,pubkeyhash,,,
6df051aa868b6b5d73f3390a668b415908827013ffaaff59bc4f02717d813581,0,,0.00000000,nulldata,,,
6df051aa868b6b5d73f3390a668b415908827013ffaaff59bc4f02717d813581,1,RNgGH2ZquonB7dxFG917Pu86XoxcXJaqT2,989.29415000,pubkeyhash,,,
6e0e76c237684131571c3b4a57afc1978404f73a2aeb7c8e725e2638eb46b64b,0,,0.00000000,nulldata,,,
6e0e76c237684131571c3b4a57afc1978404f73a2aeb7c8e725e2638eb46b64b,1,RGZEomWYT13ekgabgXaVgFAyXLYgyZDnGv,993.23235000,pubkeyhash,,,
6e178104b1e723b7b3bc257b022809b9bafd892fbcbcf2213bba6d99bb22992e,0,,0.00000000,nulldata,,,
6e178104b1e723b7b3bc257b022809b9bafd892fbcbcf2213bba6d99bb22992e,1,RWV8Mi3q5Apw1Jjr8jCvoKH1GFzLa28Nhc,989.09543000,pubkeyhash,,,
6e3929ee2a1204f466c817d7c3842cf02317ba66cd3e0827e3d0436531d7f1ed,0,,0.00000000,nulldata,,,
6e3929ee2a1204f466c817d7c3842cf02317ba66cd3e0827e3d0436531d7f1ed,1,RA3sCAfhXuXshgAufbjeHFbZ6Y1u8Ghurh,994.31412000,pubkeyhash,,,
6e4168b10cfb8b892b1f5e9af7657834ef900e98f9d94611e16ba7504378e0dd,0,,0.00000000,nulldata,,,
6e4168b10cfb8b892b1f5e9af7657834ef900e98f9d94611e16ba7504378e0dd,1,RCospDjJJQ7DJuDW4XKWmS9PTazCB4X6Fq,995.09700000,pubkeyhash,,,
6eb01f250fbba8158509283ef15855a6fc0824888a50bbf33939b2aa06203ee1,0,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.20743917,pubkeyhash,,,
6eb01f250fbba8158509283ef15855a6fc0824888a50bbf33939b2aa06203ee1,1,RCJohEJxKJZwJWAL8F6tjC5L2NeMxXdxo6,0.00507581,pubkeyhash,,,
6eb5149ab8d4ed5e1587f3321bcdd4d808c7e5400d9e068acdf8b88f8d76ae82,0,,0.00000000,nulldata,,,
6eb5149ab8d4ed5e1587f3321bcdd4d808c7e5400d9e068acdf8b88f8d76ae82,1,RH7i9g6arDWntTbKbc3XhN5WKUFztknRs6,990.41991000,pubkeyhash,,,
6ec09b4a9173f3092d30883cb4c6b9ad92bcaee8fcf5b752acb9411f968d1785,0,,0.00000000,nulldata,,,
6ec09b4a9173f3092d30883cb4c6b9ad92bcaee8fcf5b752acb9411f968d1785,1,RWpAqHNyxioqzYfe8xyyXbzYPyGW1AKdDC,992.34639000,pubkeyhash,,,
6ec57c543b54f54353c1f4ce3475a66be06f9065c2dd81ea99fe25bfb7d9ddb0,0,,0.00000000,nulldata,,,
6ec57c543b54f54353c1f4ce3475a66be06f9065c2dd81ea99fe25bfb7d9ddb0,1,RLwZeZUVRBR9qmKfX61KnwV1iXqywemATi,990.52755000,pubkeyhash,,,
6ed9fef029feb5b1f101428f81e31c268e11e387d4b384ebf2e347e62e666cf3,0,RFHBYcXcw5jw66oPTC7JkQA6npndKfh6uY,0.89645067,pubkeyhash,,,
6edf93cc91b5e8a8a2429fa2e0675583d41c8bd823788ecf533866a4d48d1ad0,0,,0.00000000,nulldata,,,
6edf93cc91b5e8a8a2429fa2e0675583d41c8bd823788ecf533866a4d48d1ad0,1,RWfYevN9cPn4FRSyqu9MNTuVjPqTBcrxvC,992.72727000,pubkeyhash,,,
6eef5c2806bea9f62ea5c621b92886dee23d99f462701ad3c72396239141aef2,0,,0.00000000,nulldata,,,
6eef5c2806bea9f62ea5c621b92886dee23d99f462701ad3c72396239141aef2,1,RAqLMXqe39qXieQQVqPW2Ce61Ao1GBv26f,989.22239000,pubkeyhash,,,
6efa105357c7fc88a12c00ff3cf5632d72ff6540006357b08529a4c7b0f8e16c,0,,0.00000000,nulldata,,,
6efa105357c7fc88a12c00ff3cf5632d72ff6540006357b08529a4c7b0f8e16c,1,R9SvHuawRohREirABQenCVccYar6hK2QC2,989.03747000,pubkeyhash,,,
6f209d64fd0e10c31c41b7a5205c9aa9f8843e14088c1634d75c47ab00d575d7,0,,0.00000000,nulldata,,,
6f209d64fd0e10c31c41b7a5205c9aa9f8843e14088c1634d75c47ab00d575d7,1,RGHThLHvx22Wjp4vwbomArqYsLZDbyFc5Y,993.61308000,pubkeyhash,,,
6f3d6784fea31e7699c40ebc02de424b2da3fdb87e3dcaf8077086b55370c578,0,,0.00000000,nulldata,,,
6f3d6784fea31e7699c40ebc02de424b2da3fdb87e3dcaf8077086b55370c578,1,RFnemaRzFUpddAdbZ9TdBxEsprBMkbp81k,992.29395000,pubkeyhash,,,
6f55029d0678444c0041900706155a55fe5e11ea9c99235a0cfdec968947dc29,0,,0.00000000,nulldata,,,
6f55029d0678444c0041900706155a55fe5e11ea9c99235a0cfdec968947dc29,1,RGPF2Xxz9gRdyB2xuyJTzrup5zEXiw9JcY,991.20375000,pubkeyhash,,,
6f6fe95124ded71cb2598966f6f54f9ceee36fdabea6efe6cf92fe61d254e5f1,0,,0.00000000,nulldata,,,
6f6fe95124ded71cb2598966f6f54f9ceee36fdabea6efe6cf92fe61d254e5f1,1,RMutre64LqFfJjsxpp6omMd7rMk1JcCwaw,994.95380000,pubkeyhash,,,
6fc414ad6d828bba906e57c3ca31d741506ae77d8dbf143e059eafcfc454fc5a,0,,0.00000000,nulldata,,,
6fc414ad6d828bba906e57c3ca31d741506ae77d8dbf143e059eafcfc454fc5a,1,RGotaL3mi4hLMufgtwj6DNjeqFfN7A125Y,989.60879000,pubkeyhash,,,
6fce0cf45bfef46cd7db0ae288949428a67859b44785e7ae45c0b21356eca888,0,RLkuVP17vezbktjCRtMQtXs1HMsxm9ax46,1250.00000000,pubkeyhash,,,
6fce0cf45bfef46cd7db0ae288949428a67859b44785e7ae45c0b21356eca888,1,RSimn4SPGzjZJ3Cuxm97yit4LMZEri8WP4,26.36100623,pubkeyhash,,,
6fee5e507f2d3b9bef3ab4d8936659aef79377ee2ba04eba2917db95e8f9d901,0,,0.00000000,nulldata,,,
6fee5e507f2d3b9bef3ab4d8936659aef79377ee2ba04eba2917db95e8f9d901,1,RBFxT2HKrzHa5UJvDrEHhUPTSPrfxZB48S,989.04851000,pubkeyhash,,,
6ffcdb470592366cedc914fe9b90e6502a4277772aee23da5e2159917c73927a,0,,0.00000000,nulldata,,,
6ffcdb470592366cedc914fe9b90e6502a4277772aee23da5e2159917c73927a,1,RJtxFgcZFj4AsdhHio7Guznj5QuJ5x2QLX,994.86824000,pubkeyhash,,,
700a36c15cf1e5188e10028b152a8c66a8b7ee5bf2d21f7665c27aae8a18702c,0,,0.00000000,nulldata,,,
700a36c15cf1e5188e10028b152a8c66a8b7ee5bf2d21f7665c27aae8a18702c,1,RBw1RFRNgQtLw142HmN6iSoaYDFMZhqmUJ,994.26996000,pubkeyhash,,,
7060d6117929fdc68fd8afc46f702af466c7faca60b08b8e9018f448488ceacb,0,,0.00000000,nulldata,,,
7060d6117929fdc68fd8afc46f702af466c7faca60b08b8e9018f448488ceacb,1,RETBJnfhqMQPhVrJFs4BzfCkjCeGaufiK5,992.35467000,pubkeyhash,,,
709e8d4a05ad8d984caebc4f443ca252b530b6975e7145641f8a7ab929e72ae8,0,,0.00000000,nulldata,,,
709e8d4a05ad8d984caebc4f443ca252b530b6975e7145641f8a7ab929e72ae8,1,RYBbMDZXrD95T8vcP7RD8Jyc592FBkLe3b,992.45403000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,0,RPB4LNDihynGDJHXSrCFH977AYQo9T3bDd,12.54725000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,1,RHeKzyM3r85f5ohUMuinY6XmkgU96ahe8D,59.40448000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,2,RFGiEw2KZzrhJ3pgQxKdxjunWctF9UXFEK,15.35111000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,3,RDFsxgnppvqXHNCtJdQHWRzNbhrfRKxnUK,8.86719000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,4,REgGvYgD6X2nePPX2LVNRL6TjVAu4vRKAX,3.50482000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,5,RJsKbfQ24M6Lk67cDxBAVJo181TQPD151f,3.96045000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,6,RRtbbrgReKUG8yC2wNrNHFdh79bsLQGKu9,2.52347000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,7,RRJ31nVCPLRDUtaNV3tBAyXmaZdr64sTQp,112.36451000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,8,RA5E2TTrCZWR6HUjXQBPxTcyy8BLtb9qXr,2.97910000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,9,RXmBDTiVk7dGVvYs39Q9MdtY7F91pB9F3V,6.34372000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,10,RDvf4VnGJB2o1kJhfvZWEKuzoJBRi1VbyZ,85.24073022,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,11,RTcKV77xAWyYReddg5BMxaaLXYu3zB5w3q,10.51446000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,12,RKdG6oAvG47jogDVVAB7tZLLB9PiTcymyt,1.08649000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,13,REey3nTPBvAouACe4bCAfV3AFYaUszufZy,4.76655000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,14,RGJh3Ts1ZcFhEujRtJRivxhNA28qY8ZV6N,14.75529000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,15,RQnBdumHGmkoQgi8qsXy3QYte61oDYdCzD,1.26173000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,16,RRzgEfBnJSCTe8UmQpum4p94GTohKh5bDE,12.68745000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,17,RPDC8yb7kMEfZTkMU5WW1ykHtQcuJAr6s2,4.41607000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,18,RLHf2Meu3FeJ6zP1zS8Tc1Q1cpi5tPUdCp,0.31543000,pubkeyhash,,,
70be3d072a09ab64f4ae90cdf7eba964a9469d4e078ec6fb4c4ab4b34b060538,19,RD3sa4RUGSTMtmbpm8KdpdBh4syP2nKzG5,0.03505000,pubkeyhash,,,
70fa81d2d9a414572e7f23b697fb54b02ed9f047937c3e7fb6082fd676b6f8d8,0,,0.00000000,nulldata,,,
70fa81d2d9a414572e7f23b697fb54b02ed9f047937c3e7fb6082fd676b6f8d8,1,RSyVLgutWT1R6dvRuM5mKb4iZsaqG2Xgak,989.92863000,pubkeyhash,,,
71081899f46e81476ec94be388df3acc39bd55df1a7b116a208c4c62279d1acf,0,RX1r2eyM1UW7y2xHcrTejDfyCUk1yBmz4i,306.38395318,pubkeyhash,,,
71081899f46e81476ec94be388df3acc39bd55df1a7b116a208c4c62279d1acf,1,RVboKqme6ntokXsfrqtCCVHLoxECoyXS1z,34.03233580,pubkeyhash,,,
7124f100cd673f92115a51e61dc3668cc9e15abefbf41c33b210499c97c7d7e7,0,,0.00000000,nulldata,,,
7124f100cd673f92115a51e61dc3668cc9e15abefbf41c33b210499c97c7d7e7,1,RMwKhgRdsVbDqNkP9CVu4sd5LK4ph2U5yN,995.30092000,pubkeyhash,,,
712e0151578d735cb76adc4cea974fe29315b981f2657b2f55edaa63828d44a3,0,,0.00000000,nulldata,,,
712e0151578d735cb76adc4cea974fe29315b981f2657b2f55edaa63828d44a3,1,RLZELQjxdmFQ3LpkjFbtqRWopajcy3GG2W,989.31623000,pubkeyhash,,,
7130fc5278a315688a4e5806137c3fe571245dd439479fa6f227f9bab82dd801,0,,0.00000000,nulldata,,,
7130fc5278a315688a4e5806137c3fe571245dd439479fa6f227f9bab82dd801,1,RUcPncCX6PoPgmUmThmFCNyU8T741hZbzb,991.49079000,pubkeyhash,,,
713ba3af07e16e62e8be6275ba8285dc4f16b265806ca7abf8ad7633dc53eb0b,0,RMKd7jAm9y682pLc6QiHSUFTxZReSRKZfe,0.76388714,pubkeyhash,,,
7143745c6c2f4afc7bb1e3942b6f9eb50a30942d933ee31689341e01dffa6e6b,0,,0.00000000,nulldata,,,
7143745c6c2f4afc7bb1e3942b6f9eb50a30942d933ee31689341e01dffa6e6b,1,RFQqEG76zM9d5cErtKYumpQX1t9xzJ2z2Z,990.58827000,pubkeyhash,,,
7152c43151dfb772f8ea4ff870880e0ec71aa8cf81b5d9eba3bddba03f4b57a2,0,,0.00000000,nulldata,,,
7152c43151dfb772f8ea4ff870880e0ec71aa8cf81b5d9eba3bddba03f4b57a2,1,RKGFtSrRZj4jB9aUdH9yrXSLzt654wjKuo,991.69779000,pubkeyhash,,,
716ceb0a05b037e08be3eb23fcc759932cef1c14b1a0588ea0172e0c58b95c1f,0,,0.00000000,nulldata,,,
716ceb0a05b037e08be3eb23fcc759932cef1c14b1a0588ea0172e0c58b95c1f,1,RWKhKvH94kkShpxqnpKn5aJxrkrTYEsGFG,990.24879000,pubkeyhash,,,
71b394c406017c0fd4aeb9f3f1c40bf66623151439b886d116491de893376646,0,,0.00000000,nulldata,,,
71b394c406017c0fd4aeb9f3f1c40bf66623151439b886d116491de893376646,1,RR8KLfRygQbcZR8fQ6Pzox33mCuEksgrt7,991.01055000,pubkeyhash,,,
71b7d620321b35588aa299a74421a2ce964755628d99de23fedced3deee53b06,0,,0.00000000,nulldata,,,
71b7d620321b35588aa299a74421a2ce964755628d99de23fedced3deee53b06,1,R9j2cSitDonEVg9npfoxjrYvEWNxuoMmUG,993.72900000,pubkeyhash,,,
71c144dc280dbaee0627438db5d7ff4c91f3adb04c367fd41edb81410bea521f,0,,0.00000000,nulldata,,,
71c144dc280dbaee0627438db5d7ff4c91f3adb04c367fd41edb81410bea521f,1,RFW4fttJ5ghS75i3zWhus7x8XxHfBZHSEG,993.82836000,pubkeyhash,,,
71df81904663401faa4d7c0c9e85823b780e9417e3b5e28f1956e1158d994a3f,0,,0.00000000,nulldata,,,
71df81904663401faa4d7c0c9e85823b780e9417e3b5e28f1956e1158d994a3f,1,RENGzXDkzLNpKHB8y4XTzJ4bykHTjftxu6,989.30519000,pubkeyhash,,,
71e20cb4fed583fd5e815779c84424ac2f621b6befb1ddb31d3c2c4b701058be,0,,0.00000000,nulldata,,,
71e20cb4fed583fd5e815779c84424ac2f621b6befb1ddb31d3c2c4b701058be,1,RSEMC1TJCNmuDNdwo2oVFmEeWDKY9K8D5H,991.76127000,pubkeyhash,,,
71e49f2b7ed18603253b1f96efb5118a3d74ae284b118f6f44380212dcb4cd41,0,,0.00000000,nulldata,,,
71e49f2b7ed18603253b1f96efb5118a3d74ae284b118f6f44380212dcb4cd41,1,RPZVmXaEtB1Aj5vRLg34EELDKAWPaHvCUd,992.68863000,pubkeyhash,,,
720bde912e37e9d9f726087038f46c37bbee58159ad71c586a631e66c564d2a2,0,,0.00000000,nulldata,,,
720bde912e37e9d9f726087038f46c37bbee58159ad71c586a631e66c564d2a2,1,RKbdbswwEThghF5r6iTCvFBWuePnQzBbjS,994.07676000,pubkeyhash,,,
721b5140ebd5ab2f7fe17c225f025b9f5f9e657054cf38c0ad7834a1a3bbbc19,0,,0.00000000,nulldata,,,
